time,sin_theta,cos_theta,theta_dot,x,x_dot,u,sin_theta_next,cos_theta_next,theta_dot_next,x_next,x_dot_next
5.42720320341687,0.553004783742731,0.833178077698673,-2.88265813779682,-63.6214780515348,1.02751276173226,5.5546168680179,0.543564584531222,0.839367346543455,-2.84975439146352,-63.6097665907049,2.95658167129405
5.43116435251807,0.543564584531222,0.839367346543455,-2.84975439146352,-63.6097665907049,2.95658167129405,5.32588670851496,0.538897084655277,0.842371611671502,-2.82559113088672,-63.6014669075461,4.22489793221124
5.43312882202526,0.538897084655277,0.842371611671502,-2.82559113088672,-63.6014669075461,4.22489793221124,5.21841518174193,0.534240646014208,0.845332438834759,-2.80893179159635,-63.5915815704966,5.0320643884939
5.43509329153245,0.534240646014208,0.845332438834759,-2.80893179159635,-63.5915815704966,5.0320643884939,5.11486117995697,0.526862732624935,0.849950387358572,-2.7867294726697,-63.5727120895761,6.0413795353618
5.43821666439954,0.526862732624935,0.849950387358572,-2.7867294726697,-63.5727120895761,6.0413795353618,4.9577030607938,0.516934753265127,0.856024801548835,-2.75352841958707,-63.5412905244423,7.43368457329709
5.44244358105493,0.516934753265127,0.856024801548835,-2.75352841958707,-63.5412905244423,7.43368457329709,4.75865724090569,0.50967512602768,0.860366936782597,-2.71921843714882,-63.5140602848892,8.7532684192084
5.44555444641962,0.50967512602768,0.860366936782597,-2.71921843714882,-63.5140602848892,8.7532684192084,4.62167926637449,0.502459584228591,0.864600697557451,-2.68926898403455,-63.4835220448516,9.81663828470528
5.44866531178431,0.502459584228591,0.864600697557451,-2.68926898403455,-63.4835220448516,9.81663828470528,4.49219643665804,0.495664989139191,0.868513798705378,-2.65945602823008,-63.4516579107758,10.807639206469
5.45161360913835,0.495664989139191,0.868513798705378,-2.65945602823008,-63.4516579107758,10.807639206469,4.37596796234752,0.488915944676431,0.872330899969245,-2.62989734807973,-63.4170691286397,11.7317821042408
5.45456190649238,0.488915944676431,0.872330899969245,-2.62989734807973,-63.4170691286397,11.7317821042408,4.26566589468059,0.480422265651024,0.877037312015137,-2.59578564985687,-63.3694329570163,12.7339893121413
5.45830277437406,0.480422265651024,0.877037312015137,-2.59578564985687,-63.3694329570163,12.7339893121413,4.13374538658115,0.47095616692475,0.882156612419556,-2.55457927503237,-63.3110116980539,13.8677875208096
5.46251550541531,0.47095616692475,0.882156612419556,-2.55457927503237,-63.3110116980539,13.8677875208096,3.99509991435809,0.465468544745816,0.885064423560349,-2.5195817262612,-63.2745888598287,14.7767969200365
5.46498037235652,0.465468544745816,0.885064423560349,-2.5195817262612,-63.2745888598287,14.7767969200365,3.91826717511881,0.460020073395592,0.887908515598941,-2.49349047169089,-63.2365788429722,15.4207175328415
5.46744523929774,0.460020073395592,0.887908515598941,-2.49349047169089,-63.2365788429722,15.4207175328415,3.84459801320148,0.452239981829006,0.891896293766994,-2.46147135152216,-63.1791148455455,16.1789769995573
5.47099700882113,0.452239981829006,0.891896293766994,-2.46147135152216,-63.1791148455455,16.1789769995573,3.74340012022973,0.442596042818467,0.896721106521662,-2.41861447808183,-63.1026713303709,17.1452770316278
5.47545558449965,0.442596042818467,0.896721106521662,-2.41861447808183,-63.1026713303709,17.1452770316278,3.62379763757512,0.433688251197216,0.901062983799413,-2.37220846957284,-63.0269104894238,18.135881979203
5.47963298491689,0.433688251197216,0.901062983799413,-2.37220846957284,-63.0269104894238,18.135881979203,3.51868090823564,0.429569593229055,0.903033756054016,-2.339203836462,-62.9901965884872,18.8093354637409
5.48158488273951,0.429569593229055,0.903033756054016,-2.339203836462,-62.9901965884872,18.8093354637409,3.47178220749108,0.425479055825219,0.904968271849395,-2.31821456437218,-62.952670185727,19.2255979413091
5.48353678056213,0.425479055825219,0.904968271849395,-2.31821456437218,-62.952670185727,19.2255979413091,3.42599088693491,0.418964087725666,0.908002804619127,-2.29085131135007,-62.8906986025256,19.7533131699603
